idLU,luName,frameName,sensedescription
12085,thirsty.adj,Desiring,FN: eager to obtain.
12086,long.verb,Desiring,COD: have a strong wish for or to do.
12087,longing.noun,Desiring,FN: a (wistful) feeling of desire.
12088,urge.noun,Desiring,COD: a strong desire or impulse. 
12089,aspire.verb,Desiring,COD: direct one' s hopes or ambitions towards achieving something. 
12090,wish.noun,Desiring,"COD: a desire or hope, or an expression of this. "
12091,wish.verb,Desiring,COD: desire something that cannot or probably will not happen. 
12092,eager.adj,Desiring,COD: strongly wanting to do or have. 
12093,hanker.verb,Desiring,COD: feel a strong desire for or to do something
12094,hankering.noun,Desiring,FN: a strong desire
12095,aspiration.noun,Desiring,COD: a hope or ambition. 
12096,crave.verb,Desiring,COD: feel a powerful desire for.
12097,craving.noun,Desiring,FN: a strong urge (to consume something)
12098,yearn.verb,Desiring,COD: have an intense feeling of loss and longing for something. 
12099,yen.noun,Desiring,COD:  a longing or yearning.
12100,yearning.noun,Desiring,FN: an intense and painful desire.
12101,wants.noun,Desiring,COD: a desire for something. 
12102,hope.verb,Desiring,COD:  expect and desire.
12103,hope.noun,Desiring,COD: a feeling of expectation and desire.
12104,covet.verb,Desiring,COD: yearn to possess
12105,covetous.adj,Desiring,FN: yearning to possess (something belonging to someone else)
12106,will.verb,Desiring,COD: intend or desire to happen.
12108,wish.verb,Desiring,COD: desire something that cannot or probably will not happen.
12109,yen.verb,Desiring,COD: feel a longing or yearning.
12110,ambition.noun,Desiring,"FN: the hope of accompllishing some goal, often over a long time, and involving considerable effort."
12111,feel like.verb,Desiring,FN: to feel a desire for
12112,interested.adj,Desiring,FN: having a desire for someone or something
12113,in the hope of.adp,Desiring,FN: with the desire to
12114,raring.adj,Desiring,COD: very eager to do someting
12115,spoiling.adj,Desiring,COD:  be extremely or aggressively eager for.
12116,dying.adj,Desiring,FN: extremely desirous 
12117,fancy.verb,Desiring,COD: feel a desire for
12118,pine.verb,Desiring,COD: miss and long for the return of.
12119,ache.verb,Desiring,COD: yearn.
12120,desired.adj,Desiring,FN: being desired
12121,will.noun,Desiring,COD: a desire or intention.
12123,itch.verb,Desiring,FN: crave in a restless manner
12124,loath.adj,Desiring,"FN: specifically not wanting (to do something), despite contextual reasons in favor, because of the anticipated outcome."
12125,reluctant.adj,Desiring,FN: having a desire not (to do something)
12126,care.verb,Desiring,"FN: want.
[NB: negative polarity and conditionals.]"
12127,in hopes of.adp,Desiring,FN: with the desire to
12128,impulse.noun,Desiring,FN: a sudden desire or whim
18920,esperança.noun,Desiring,hope.
22429,desejoso.adj,Desiring,"qualidade de quem deseja algo, quer muito algo"
22430,ansioso.adj,Desiring,estado de extrema espera por algo
22431,esperar.verb,Desiring,aguardar por algo ou por um acontecimento
22432,impulso.noun,Desiring,um desejo repentino
22433,interessado.adj,Desiring,estado de desejo por algo ou alguém
22434,cobiçar.verb,Desiring,ter um forte desejo por algo
22435,anseio.noun,Desiring,um sentimento ou desejo melancólico
22436,luxúria.noun,Desiring,um desejo apaixonado por algo
22437,definhar.verb,Desiring,perder e aguardar o retorno de algo
22438,relutante.adj,Desiring,não ter o desejo de fazer algo
22439,impaciente.adj,Desiring,estado de extrema agressividade para aguardar algo
22440,sede.noun,Desiring,intenso desejo por algo
22441,sedento.adj,Desiring,estado de ansiedade para obtenção de algo
22443,querer.noun,Desiring,um desejo por algo
22444,vontade.noun,Desiring,um desejo ou intenção
22448,saudade.noun,Desiring,"um intenso desejo por algo, sentir falta de algo"
22449,cobiça.noun,Desiring,um desejo ou vontade
24617,procurar.verb,Desiring,"buscar realizar, desejar"
26284,imperativo.noun,Desiring,uma ordem ou impulso que não pode ser evitado.
27189,anhelar.verb,Desiring,
27190,anhelo.noun,Desiring,
27191,ansia.noun,Desiring,
27192,ansiar.verb,Desiring,
27193,apetecer.verb,Desiring,
27194,aspirar.verb,Desiring,
27195,desear.verb,Desiring,
27196,deseo.noun,Desiring,
27197,deseoso.adj,Desiring,
27198,esperanza.noun,Desiring,
27199,ganas.noun,Desiring,
27200,querer.verb,Desiring,
27542,determinação.noun,Desiring,ato ou efeito de se estar determinado a realizar algo.
27558,fenômeno.noun,Desiring,"acontecimento incrível, desejável, surpreendente."
27683,desejado.adj,Desiring,"aquilo que se deseja, quisto."
28292,almejar.verb,Desiring,"Desejar, querer."
32517,vouloir.verb,Desiring,want
32518,espoir.noun,Desiring,hope
32519,recherché.adj,Desiring,wanted
34101,gostar.verb,Desiring,desejar.
34151,bucket list.noun,Desiring,A list of things people want to do before dying.
34414,be into.verb,Desiring,To want or have interest in something.
34950,gosto.noun,Desiring,"opinião subjetiva ou apreciação crítica sobre algo; critério, preferência."
36541,domar.verb,Desiring,amansar ou vencer a resistência de; exercer domínio sobre os impulsos ou instintos de.
37356,vouloir.verb,Desiring,want
37357,espoir.noun,Desiring,hope
37358,recherché.adj,Desiring,wanted
38943,a fim de.adp,Desiring,interessado em.
41824,impaciência.noun,Desiring,""
41825,indesejado.adj,Desiring,""
41826,disposição.noun,Desiring,""
41827,temer.verb,Desiring,""
41828,expectativa.noun,Desiring,""
16618,destiny.noun,Destiny,COD: the events that will necessarily happen to a particular person in the future.
16619,fate.noun,Destiny,"COD: the development of events outside a person' s control, regarded as predetermined by a supernatural power."
16620,lot.noun,Destiny,"COD: a person' s destiny, luck, or condition in life."
16621,fortune.noun,Destiny,FN: destiny.
16622,kismet.noun,Destiny,COD: destiny; fate.
16623,stars.noun,Destiny,"COD: a planet, constellation, or configuration regarded as influencing one' s fortunes or personality.

FN: [esp. in phrases ""thank lucky stars"", ""(not) in the stars""]"
16624,doom.noun,Destiny,"COD: death, destruction, or another terrible fate."
16625,the breaks.noun,Destiny,"FN: unavoidable circumstances, fate."
16626,in the cards.adv,Destiny,"FN: [esp. negated] likely to occur, as if because of a tarot reading or metaphorical comparison to a card game."
16627,predestined.adj,Destiny,"FN: happening inevitably, but not for reasons under anyone' s control."
16628,destined.adj,Destiny,FN: happening regardless of anyone' s efforts.
16629,fated.adj,Destiny,FN: occurring without anyone' s control.
16630,doomed.adj,Destiny,FN: unavoidably experiencing (a particular event).
30863,(them's) the breaks.noun,Destiny,"FN: (usually in the phrase ""them's the breaks"") unavoidable circumstances, fate."
42806,destino.noun,Destiny,o que é predeterminado que venha a acontecer.
12976,raze.verb,Destroying,"FN: to destroy (buildings, etc.), esp. by fire"
12977,unmake.verb,Destroying,FN: to undo the action of making (as of a law); to destroy the structure of something
12978,level.verb,Destroying,COD: demolish (a building or town). 
12979,destroy.verb,Destroying,FN: to exert force so as to cause something to cease to exist
12980,obliterate.verb,Destroying,COD: destroy utterly; wipe out.
12981,obliteration.noun,Destroying,FN: the complete destruction of something so that nothing can be found where it once was
12982,destruction.noun,Destroying,FN: an event of destroying
12983,devastate.verb,Destroying,COD: destroy or ruin. 
12984,devastation.noun,Destroying,"FN: the destruction of large parts of ""Floods caused the devastation of most of the fall crops."""
12985,vaporize.verb,Destroying,FN: destroy utterly (as if) by turning into vapor.
12986,annihilate.verb,Destroying,COD: destroy utterly.
12987,annihilation.noun,Destroying,FN: to destroy completely
12988,lay waste.verb,Destroying,"FN: the deliberate destruction of buildings, farms, etc., as by an army or force of nature"
12989,demolish.verb,Destroying,FN: destroy a fixed structure by crushing
12990,demolition.noun,Destroying,"FN: the act of destroying or dismantling, esp. of buildings"
12991,dismantle.verb,Destroying,COD:  take to pieces. 
12992,dismantlement.noun,Destroying,FN: the act of taking something apart.
12993,destructive.adj,Destroying,COD: causing destruction.
12994,blow up.verb,Destroying,FN: to destroy with explosives
12996,take out.verb,Destroying,FN: incapacitate and destroy.
12997,blast.verb,Destroying,FN: destroy with an explosion or similar violent means.
12998,ruin.verb,Destroying,FN: A Destroyer causes an Undergoer to become unusable.
19053,destruição.noun,Destroying,Processo que resulta na inexistência ou anulação das caratcterísticas originais da entidade paciente.
32520,anéantir.verb,Destroying,annihilate
36832,arruinar.verb,Destroying,"causar a ruína de; destruir, arrasar."
37359,anéantir.verb,Destroying,annihilate
41040,destruir.verb,Destroying,"causar dano ou o fim de algo, seja físico, emocional ou socialmente."
42909,desmatar.verb,Destroying,remover ou destruir mata ou floresta.
42916,desmatamento.noun,Destroying,remoção da vegetação nativa de uma área.
1627,descolar.verb,Detaching,remover um item adesivo de uma superfície.
15691,detach.verb,Detaching,COD: disengage (something) and remove it.
15692,unhitch.verb,Detaching,COD: unhook or unfasten.
15693,unhook.verb,Detaching,COD: unfasten or detach (something held by a hook).
15694,unfasten.verb,Detaching,COD: open the fastening of; undo.
15695,untie.verb,Detaching,COD:  undo or unfasten (something tied)
15696,unmoor.verb,Detaching,COD:  release the moorings of
15697,unchain.verb,Detaching,FN: to free by removing a chain 
15698,decouple.verb,Detaching,FN: to separate two objects 
15699,unhinge.verb,Detaching,FN: to separate two objects which were previously attached to one another by hinges
15700,undo.verb,Detaching,FN: Letting a fastened item loose with an intentional action.
32521,débrancher.verb,Detaching,unplug
11250,custody.noun,Detaining,FN: imprisonment before a trial
11251,hold.verb,Detaining,COD: keep or detain. 
11252,detain.verb,Detaining,COD: keep (someone) in official custody. 
11253,intern.verb,Detaining,COD: confine as a prisoner. 
11254,internment.noun,Detaining,"FN: the act of confining, especially during war"
11255,at large.adj,Detaining,COD: escaped or not yet captured.
11256,under arrest.adj,Detaining,FN: having been taken into custody
17752,detonate.verb,Detonate_explosive,FN: cause a explosive device to explode as intended.
17753,explode.verb,Detonate_explosive,FN: cause to explode.
17754,detonation.noun,Detonate_explosive,FN: the act of setting off an explosive.
17755,blow.verb,Detonate_explosive,FN: detonate (an explosive).
17756,blow up.verb,Detonate_explosive,FN: cause to explode.
36900,diagnosticar.verb,Diagnosing,fazer o diagnóstico de doença ou quadro de um paciente. 
36910,diagnóstico.noun,Diagnosing,qualificação de um médico em relação ao quadro de saúde do paciente. 
38049,hipótese de diagnóstico.noun,Diagnosing,"suposição ou sugestão inicial feita por um profissional de saúde sobre a condição médica que pode estar afetando um paciente, com base nos sintomas, histórico médico e exames preliminares. "
4305,differentiate.verb,Differentiation,COD: find differences (between)
4306,discriminate.verb,Differentiation,COD: recognize a distinction.
4307,discrimination.noun,Differentiation,COD: recognition and understanding of the difference between one thing and another
4308,distinguish.verb,Differentiation,COD: see or point out the difference of
4309,sort.verb,Differentiation,FN: select  from a miscellaneous group
4310,tell apart.verb,Differentiation,FN: distinguish.
4311,separate.verb,Differentiation,FN: distinguish
4312,know.verb,Differentiation,FN: distinguish (usually of the form X knows Y from Z)
4313,tell from.verb,Differentiation,FN: distinguish some thing from another
4314,distinguishable.adj,Differentiation,FN: able to be separated into separate identities.
18785,diferente.adj,Differentiation,"que difere parcial ou totalmente; que não é semelhante, igual ou idêntico; distinto."
26436,distinção.noun,Differentiation,a diferença entre duas situações ou entidades.
27201,diferenciación.noun,Differentiation,
27202,diferenciar.verb,Differentiation,
27203,discriminar.verb,Differentiation,
27204,distinción.noun,Differentiation,
27205,distinguir.verb,Differentiation,
27460,distinguir.verb,Differentiation,"diferenciar, identificar"
31285,different.adj,Differentiation,"not the same as another or each other; unlike in nature, form, or quality."
281,fácil.adj,Difficulty,aquilo que não é difícil.
282,difícil.adj,Difficulty,aquilo que não é fácil.
439,dificuldade.noun,Difficulty,Aquilo que é difícil ou torna difícil uma coisa. (DMO)
12270,difficult.adj,Difficulty,"COD: needing much effort or skill to accomplish, deal with, or understand"
